repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,bandwidth,dataSize,tasks
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3830195777704077,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3854892749758214,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3231146781070555,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3763574404583911,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3325297413533468,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.2918294418245442,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.4143088551890963,2.305843009213694,1
0,1,1,32,64,True,lustre,True,10,16,write,4096,True,1.3089643723077677,2.305843009213694,1
0,1,12,1,64,True,lustre,True,10,16,write,4096,True,3.4969227952376776,0.8646911284551352,12
0,1,12,1,64,True,lustre,True,10,16,write,4096,True,9.342388824237656,0.8646911284551352,12
0,1,12,1,64,True,lustre,True,10,16,write,4096,True,6.137141274526191,0.8646911284551352,12
0,1,12,1,64,True,lustre,True,10,16,write,4096,True,8.684373049894239,0.8646911284551352,12
0,1,12,1,64,True,lustre,True,10,16,write,4096,True,7.69336391228564,0.8646911284551352,12
